FQDN_count,subdomain_length,upper_count,lower_count,numeric_count,entropy,special_count,labels,get_labels_max,labels_average,longest_word,sld,len,subdomain,domain,predicted_label,score
58,38,5,19,31,4.191239021626587,3,4,30,13.75,376432316162656532643432376534,maliciousDomain,53,1,lSi9MFT.376432316162656532643432376534.maliciousDomain.com,0,0.88
99,80,29,41,22,5.41543676649653,7,7,23,13.285714285714286,DuAdXpzKNe17LOnp6glNObC,seg4910research,95,1,77603.DuAdXpzKNe17LOnp6glNObC.6oUIC9jKG2s0bEA3cWy9k1a.MybejuRJSuMLGqoZc6GNo8I._3.seg4910research.tk,0,0.54
107,88,30,36,29,5.413065439789763,12,9,15,11.0,seg4910research,seg4910research,103,1,2074.7b-RDU1FsrW-3.X8iQO743Ug0Nv.5axgT8_OO6xeA.3uMn_tQaTDqY6.631iy2LL4fEPH.CeVyNSX7vQ60a.seg4910research.tk,0,0.54
99,80,23,47,19,5.328668175933066,10,7,23,13.285714285714286,s2xncjD8PFSzw3O5cSF6a6w,seg4910research,95,1,37054.s2xncjD8PFSzw3O5cSF6a6w.4_mjASBayxBPzy3xMk-BH8_.-kJexQoDTYf9OfeScxcnLcp.um.seg4910research.tk,0,0.54
66,46,7,18,38,4.09425661526812,3,4,38,15.75,66353264643762396462663762623963313631,maliciousDomain,61,1,YPSyDIH.66353264643762396462663762623963313631.maliciousDomain.com,0,0.86
181,161,3,22,151,3.6385545205458545,5,6,52,29.333333333333332,4313534323930303164633262303735356266393035376434356,maliciousDomain,176,1,foLhHzj.4313534323930303164633262303735356266393035376434356.2663739356437396137646531343563663266653863306264393.96261373531613964386538356466306230343539303165.maliciousDomain.com,0,0.55
100,81,35,39,17,5.401076880026378,9,7,23,13.428571428571429,yYEkSRWOm_HGTecUR5tJHp2,seg4910research,96,1,140473.yYEkSRWOm_HGTecUR5tJHp2.cdSm2zR67WWiAYtiJqZrKsc.1No5TtQ_TRkKVqPcM-wZjKi.ZR.seg4910research.tk,0,0.54
74,54,3,22,46,3.9411744798798565,3,4,46,17.75,3334613762623163353436386338386365643233623466,maliciousDomain,69,1,lwtAeVd.3334613762623163353436386338386365643233623466.maliciousDomain.com,0,0.9
77,57,4,23,46,4.166282815449511,4,5,44,14.6,477049613946367c217c35347c217c37313664626563,maliciousDomain,72,1,GpIa9F6.477049613946367c217c35347c217c37313664626563.3630.maliciousDomain.com,0,0.72
99,80,22,41,27,5.257763630391107,9,7,23,13.285714285714286,MxZqLThncSP7p2BFA7pn9e8,seg4910research,95,1,63460.MxZqLThncSP7p2BFA7pn9e8.9o2UT79_Jc9vvuvKz187FzC._uJxpL0MAz_2s0RJdb10oxk.Mk.seg4910research.tk,0,0.54
64,44,3,21,37,3.7133927727952205,3,4,36,15.25,313365353334613365316133643761333731,maliciousDomain,59,1,xs3imAH.313365353334613365316133643761333731.maliciousDomain.com,0,0.91
99,80,35,38,17,5.4939664383229685,9,7,23,13.285714285714286,T4vim5Bs5XMHUlpJLr7QEVH,seg4910research,95,1,37003.T4vim5Bs5XMHUlpJLr7QEVH.LITjvdwqwXqhzGSs696c_Pp.z6xQII-OJuQV_nsQXPRLcAK.IG.seg4910research.tk,0,0.54
59,39,4,20,32,4.027695008747873,3,4,31,14.0,3664363038336232366238313235353,maliciousDomain,54,1,2wUDkZg.3664363038336232366238313235353.maliciousDomain.com,0,0.88
56,36,5,20,28,4.151555238699259,3,4,28,13.25,3331373062663932336237616635,maliciousDomain,51,1,FjoUJgH.3331373062663932336237616635.maliciousDomain.com,0,0.88
66,46,4,21,38,3.9482901414629104,3,4,38,15.75,39383730333461393738363362303839386663,maliciousDomain,61,1,KqpaDUi.39383730333461393738363362303839386663.maliciousDomain.com,0,0.91
99,80,27,44,18,5.344927170624345,10,7,23,13.285714285714286,SUplqBjvjYzRweT_1nWzCqx,seg4910research,95,1,67175.SUplqBjvjYzRweT_1nWzCqx.dBWT6I8q93jIHh_LNQqIUFs.tA06_srB6NtdcyUIYi7-Wwq.lj.seg4910research.tk,0,0.54
56,36,4,21,28,3.9563800763885175,3,4,28,13.25,6635663936633636373833306533,maliciousDomain,51,1,ZtzJlOv.6635663936633636373833306533.maliciousDomain.com,0,0.88
78,58,3,20,52,3.9131887137619246,3,4,50,18.75,39333661653833343237613036383562303636623363626431,maliciousDomain,73,1,x1d8tQZ.39333661653833343237613036383562303636623363626431.maliciousDomain.com,0,0.91
81,61,3,20,54,3.805134401748599,4,5,49,15.4,3437376530363037336436346161393636643637313735306,maliciousDomain,76,1,0usoZU2.3437376530363037336436346161393636643637313735306.137.maliciousDomain.com,0,0.69
60,40,4,19,34,3.94882762267201,3,4,32,14.25,62636432326438313730313634366333,maliciousDomain,55,1,c8B7mTO.62636432326438313730313634366333.maliciousDomain.com,0,0.87
62,42,5,19,35,4.183426859110065,3,4,34,14.75,6530396539643532623137613637666264,maliciousDomain,57,1,0aZRHcN.6530396539643532623137613637666264.maliciousDomain.com,0,0.88
100,81,26,44,24,5.4549176598789195,6,7,23,13.428571428571429,bSfuTFpL3qOtWAmJwEvdFV8,seg4910research,96,1,107268.bSfuTFpL3qOtWAmJwEvdFV8.Z0b33s4Re7A9r4sYBjFF0p9.VHgdcvoIfoT3sy2vMJi5ujR.cP.seg4910research.tk,0,0.54
108,89,34,46,17,5.5969370389601165,11,9,15,11.11111111111111,seg4910research,seg4910research,104,1,13613.AhCm7ln7RnjEk.l-PH-7bYDCuoT.CITBFyXWPZapG.8ynmih_tkf2yG.sqNnXzNaMPgUZ.y2t6FFV3xWYSd.seg4910research.tk,0,0.54
100,81,32,37,25,5.337173284770745,6,7,23,13.428571428571429,55JSSTTo4I2PCzP0a2z2oLH,seg4910research,96,1,139854.55JSSTTo4I2PCzP0a2z2oLH.DC4YbQC54iW6jgQVxCdpaHn.VLpNmr7bkgH9mMWxmAIbLA7.2P.seg4910research.tk,0,0.54
98,79,28,42,17,5.367994889985362,11,7,23,13.142857142857142,Ruy9Nt9jeqV6YcUdteH-IgD,seg4910research,94,1,2530.Ruy9Nt9jeqV6YcUdteH-IgD.5LrrVHMunOr_Q-OI5D_IdOF.eiLlmbxAF1FQg2jj-PzVfE6.j1.seg4910research.tk,0,0.54
56,36,5,20,28,4.136839296671271,3,4,28,13.25,3665383732356331313761663033,maliciousDomain,51,1,FjoUJgH.3665383732356331313761663033.maliciousDomain.com,0,0.88
99,80,25,49,18,5.114071079995322,7,7,23,13.285714285714286,gB4LIxPxgtsgqg7mrIEPyqA,seg4910research,95,1,85847.gB4LIxPxgtsgqg7mrIEPyqA.B3eOmm4EfBQYPQeKnyktxyF.D-ye0vBZu32OmelyEe5mWDy.r2.seg4910research.tk,0,0.54
249,230,99,103,37,5.830995460089325,10,7,63,34.714285714285715,Tw3WEYHvcmigwfmbGYUMwmF6VC9yNATLyuue89wuutqYNrSiHF5clTFVFLHkeS2,seg4910research,245,1,33092.Tw3WEYHvcmigwfmbGYUMwmF6VC9yNATLyuue89wuutqYNrSiHF5clTFVFLHkeS2.tLAnDEsT1HP2YfP0MLYDTKX5I-ZHReK6TN__aaf2SpnyZ0wlEleVMQGwfzMoML7.dpyBypDdfQX0gN7GNBffnhPa9O7rFV6OWBFq1AnrkgkEU4rTpiIufCNHk5zrsRx.Iq0bd2GnMo7US_hvXMXGevqFDiNX5wa2.seg4910research.tk,0,0.53
100,81,28,43,22,5.2834651896016505,7,7,23,13.428571428571429,iTdxKWM6PK1JIhcszSNZ2hJ,seg4910research,96,1,107630.iTdxKWM6PK1JIhcszSNZ2hJ.FtNKZHkiS24NzxkjTjzs_Fe.6X5km2KfxbUftGl7zXN32fA.6d.seg4910research.tk,0,0.54
76,56,5,19,48,3.9659238245299244,4,5,37,14.4,4326463346365633835376233333633393839,maliciousDomain,71,1,SRK7lrB.4326463346365633835376233333633393839.6164653931.maliciousDomain.com,0,0.73
99,80,28,43,22,5.351543554786503,6,7,23,13.285714285714286,SCsmESwCM9AM0iUFP057fEz,seg4910research,95,1,59456.SCsmESwCM9AM0iUFP057fEz.KJGE8XcWHf4oyD5h6kyryVy.ltlj8zyIllJJv052HvrjDds.NK.seg4910research.tk,0,0.54
99,80,30,44,19,5.336293302217545,6,7,23,13.285714285714286,snqrDrweHZHDQzInCSD2QUz,seg4910research,95,1,96954.snqrDrweHZHDQzInCSD2QUz.GwyUyOEKN7w2kwgsEY5Ib4j.gc81JvS6O0lN2AdDTesEbcz.Jm.seg4910research.tk,0,0.54
107,88,26,47,23,5.325363776376174,11,9,15,11.0,seg4910research,seg4910research,103,1,2041.y9cbNxJxNJ22j.bQ1c6RjbB7hb4.13fRC5ST3TOiZ.sObjcFBcvgnzC.sLt7_AX-3B1cL.tdfGgmC-Zo7mj.seg4910research.tk,0,0.54
247,228,85,93,53,5.758268711681081,16,7,63,34.42857142857143,2d7ug1C-WFIwSyi12yelWku80hh-cQ38m61qGb6CABbKN039IQZ1F-ZKfZcALxN,seg4910research,243,1,660.2d7ug1C-WFIwSyi12yelWku80hh-cQ38m61qGb6CABbKN039IQZ1F-ZKfZcALxN.P-SI7gket9OTrYVHRqIxc0ngT13na21JFHG9XYazG49ppj-L1qiqIk_QfHDLFQZ.XisR6_YQRYDI7Ufr32V7YwYhkNAb94Kq7-7s2Mf-UqO1Ha-xSc7fxIJzqAg68n0.cHxsCA1mSitx0zUZziwl1ZM9WRMirkDl.seg4910research.tk,0,0.53
68,48,3,20,42,4.132946349222016,3,4,40,16.25,6632376639643338613535333037386461356234,maliciousDomain,63,1,b4E9zwT.6632376639643338613535333037386461356234.maliciousDomain.com,0,0.91
98,79,32,37,21,5.393804328893329,8,7,23,13.142857142857142,IGRPL0FgcC4p75N_CbKuT6q,seg4910research,94,1,4866.IGRPL0FgcC4p75N_CbKuT6q.7zVjUBE2sEVdPgAVYYLv4ag.1csbsxm_rFSF6IM3auvAR21.NV.seg4910research.tk,0,0.54
50,30,2,21,24,4.140685879853295,3,4,22,11.75,6161353466303761313733,maliciousDomain,45,1,3rQ9kdn.6161353466303761313733.maliciousDomain.com,0,0.89
108,89,36,40,23,5.4142024325387315,9,9,15,11.11111111111111,seg4910research,seg4910research,104,1,10531.KuQUKy7gDFaqf.odH9pO0OM4LQs.BTvYTEdES9gh0.XUBvO8d6t6Z6C.L_wTeL83BU8zF.JHOUibbF1mvsg.seg4910research.tk,0,0.54
50,30,4,19,24,3.9949467502972347,3,4,22,11.75,3666376630383736393036,maliciousDomain,45,1,DU8vYm1.3666376630383736393036.maliciousDomain.com,0,0.88
99,80,34,36,21,5.300841029446564,8,7,23,13.285714285714286,ziUaHuDQJt2v_r6vRk8K4ZX,seg4910research,95,1,40001.ziUaHuDQJt2v_r6vRk8K4ZX.xOJ7OkZHrcdMLX_9BddBMeJ.XW66OR2d7dQP0LWm3UWCmaL.Fy.seg4910research.tk,0,0.54
100,81,24,42,26,5.404722159792379,8,7,23,13.428571428571429,57vzh29MCP8VJdNnMpXtoZW,seg4910research,96,1,140978.57vzh29MCP8VJdNnMpXtoZW.0bkE8Wa9SyVcThuFbOn9cOg.k6_tDJCe48MwZuj_0dL5b73.mu.seg4910research.tk,0,0.54
80,60,2,25,50,4.064911221450014,3,4,52,19.25,633541743361657c217c39397c217c6539306334373536643438,maliciousDomain,75,1,c5At3ae.633541743361657c217c39397c217c6539306334373536643438.maliciousDomain.com,0,0.9
58,38,4,24,27,4.29857630592284,3,4,30,13.75,51504c367674317c217c31397c217c,maliciousDomain,53,1,QPL6vt1.51504c367674317c217c31397c217c.maliciousDomain.com,0,0.88
99,80,28,47,17,5.400581463597344,7,7,23,13.285714285714286,97TkCDEJooxr1rVeTkNzdpa,seg4910research,95,1,63120.97TkCDEJooxr1rVeTkNzdpa.WWK5Ag2tWdCmnjGwkuN_lVc.giGz4tNKKfMiZe6O0KEDMnq.qh.seg4910research.tk,0,0.54
107,88,29,50,16,5.311253729606762,12,9,15,11.0,seg4910research,seg4910research,103,1,1063.G_uwRuMGebuPx.jd37JkSPKZ01B.epdwx2kMt-UCu.MWRqLovywgXWs.Ro9LqCcPkgx9N.X6_dleRs_LzuR.seg4910research.tk,0,0.54
99,80,23,45,21,5.343657503765024,10,7,23,13.285714285714286,z92298RNnozUeyXRzvqVldq,seg4910research,95,1,85795.z92298RNnozUeyXRzvqVldq.R6ClWtcvPhi_2ft4-WAataQ.kWCz8c0ABfwnx1c-BEWN4H_.yQ.seg4910research.tk,0,0.54
30,10,2,21,4,3.8062389286533893,3,4,15,6.75,maliciousDomain,maliciousDomain,25,1,jP0lcm9.39.maliciousDomain.com,0,0.83
76,56,4,20,48,3.9878119278340263,4,5,35,14.4,43566363265353534636135323933643138,maliciousDomain,71,1,wGq0RsD.43566363265353534636135323933643138.386531353962.maliciousDomain.com,0,0.73
98,79,28,38,25,5.321157232171249,7,7,23,13.142857142857142,YTQGId385eRb9jsN93L62Qj,seg4910research,94,1,7120.YTQGId385eRb9jsN93L62Qj.Ki3IKR7Y2i0GBhOcb25UmxE.-I2umC7Sa6StIjrySdMruLi.rJ.seg4910research.tk,0,0.54
82,62,3,20,56,3.9086790877436215,3,4,54,19.75,623462353539396332626532613736626330616465366133383533,maliciousDomain,77,1,l0pCQk5.623462353539396332626532613736626330616465366133383533.maliciousDomain.com,0,0.91
99,80,27,51,15,5.4343691198392285,6,7,23,13.285714285714286,HcNIBgMhikLPf6A5KEaTsjE,seg4910research,95,1,56897.HcNIBgMhikLPf6A5KEaTsjE.uIpcwoo5zCndvKaOM6QpjjL.chVkxp3nYSpxw9iaEVmzFCs.mK.seg4910research.tk,0,0.54
108,89,34,46,18,5.465218867763982,10,9,15,11.11111111111111,seg4910research,seg4910research,104,1,35113.lInuPhufEgElp.QHTgnGoAD8OMw.wMDHjMFWpwLli.STurfUDK2S1UZ.c_3aw-3t5kqlJ.2MxCBhGIQ5xg2.seg4910research.tk,0,0.54
58,38,4,17,34,3.832264209002147,3,4,30,13.75,326563653936393865666361623335,maliciousDomain,53,1,H5F362L.326563653936393865666361623335.maliciousDomain.com,0,0.86
100,81,31,42,20,5.271272380112915,7,7,23,13.428571428571429,JfMqz1YmbxI4xqJ1ZH3zcOO,seg4910research,96,1,104915.JfMqz1YmbxI4xqJ1ZH3zcOO.lvPbQYrwJxvMoHBRIN0qO3Y.0x_1g4vvvOEheO8gDlUiYEX.LA.seg4910research.tk,0,0.54
70,50,5,19,42,4.012185561253713,4,5,29,13.2,16131313531643330326462366632,maliciousDomain,65,1,fx6OQKN.16131313531643330326462366632.396665663062.maliciousDomain.com,0,0.73
58,38,4,19,32,3.826713106711623,3,4,30,13.75,363631663336663831336539616663,maliciousDomain,53,1,5OCP8zq.363631663336663831336539616663.maliciousDomain.com,0,0.86
50,30,6,18,23,4.1288840705376355,3,4,22,11.75,3337396631663663393132,maliciousDomain,45,1,FCVM0Wp.3337396631663663393132.maliciousDomain.com,0,0.86
100,81,26,49,19,5.47491765987892,6,7,23,13.428571428571429,jsNhCGzrMqaf06daHTDuAzV,seg4910research,96,1,135462.jsNhCGzrMqaf06daHTDuAzV.nVkSyqeUwotlZTJBxibe956.jQbs3gR68NXaPfSCraaYgW1.lN.seg4910research.tk,0,0.54
50,30,2,21,24,4.087292483458171,3,4,22,11.75,3837393838616336363230,maliciousDomain,45,1,3rQ9kdn.3837393838616336363230.maliciousDomain.com,0,0.89
249,230,81,110,43,5.834399125702974,15,7,63,34.714285714285715,3gwQMPOH8qvBSXnbNNX8Oa6f-sZQrYN82LrFqvE-fZeVFeTwkL68_PdKE8-xlu0,seg4910research,245,1,50027.3gwQMPOH8qvBSXnbNNX8Oa6f-sZQrYN82LrFqvE-fZeVFeTwkL68_PdKE8-xlu0.et1YLfAc7zmf_L_ichTJ1xsmD-mwLjtj4DccNRsyRr2E1hjmM37bnqU1n0_YqYU.hNAio9j9YHcazktkvltjWd5N5XSGx1RWH7WUfOAdWio8CjoNOCowKDTrKTTgfo8.3n_aGs8lmHl1rvrH1ugsPwUYTiM6a9sV.seg4910research.tk,0,0.53
100,81,30,43,21,5.283723505091281,6,7,23,13.428571428571429,ZtZCfAmwFZNHvxQZpxlPZpB,seg4910research,96,1,154201.ZtZCfAmwFZNHvxQZpxlPZpB.9P8ayeQLRm1vP1ayP7yguJ5.9V72aFtdHwsYlSQT6Llm6LC.km.seg4910research.tk,0,0.54
99,80,29,44,16,5.603610407739871,10,7,23,13.285714285714286,M_KLfjyUzWB_8lDIzR9HxwE,seg4910research,95,1,62078.M_KLfjyUzWB_8lDIzR9HxwE.wthYyBB4QT4fUgSmcNxFcjh.piJsnch2wPx7pJTA5-Jv_CD.qV.seg4910research.tk,0,0.54
99,80,29,43,19,5.458514165551989,8,7,23,13.285714285714286,8DviRzz3z8Rld4UJKMClp-3,seg4910research,95,1,55846.8DviRzz3z8Rld4UJKMClp-3.af96g2NpxFrXtYanpICRZvl.AzfZMoLYVBlZ0-2LbDNlMEj.hi.seg4910research.tk,0,0.54
107,88,38,46,14,5.462326599105647,9,9,15,11.0,seg4910research,seg4910research,103,1,7698.iTN-sVVaCmzlw.FWYUiVAQu1Zfm.bABoVUR7S3Ber.DCqyEeTVB2QBB.ZbtpixPtGyQsv.zWQZj8yXzqg7A.seg4910research.tk,0,0.54
57,37,3,21,30,4.015300140013075,3,4,29,13.5,46433666339623263626331393063,maliciousDomain,52,1,iQ7zvDw.46433666339623263626331393063.maliciousDomain.com,0,0.88
107,88,34,44,19,5.420361879519917,10,9,15,11.0,seg4910research,seg4910research,103,1,1551.RbMQ5LSIu8F5o.VxwiWjM7mJLQw.ssyVqLGviY7v2.ZwkB8Kz3XOeLs.txMehroQQIR_3.zGtW5A9iFKbA-.seg4910research.tk,0,0.54
58,38,4,19,32,3.976956257273691,3,4,30,13.75,646238643333303366646635376333,maliciousDomain,53,1,QPL6vt1.646238643333303366646635376333.maliciousDomain.com,0,0.87
83,63,5,20,54,3.8772662004222456,4,5,48,15.8,613231303961636661393964353931336334643362666134,maliciousDomain,78,1,gobHXVQ.613231303961636661393964353931336334643362666134.343031.maliciousDomain.com,0,0.7
61,41,2,22,34,4.089023447507776,3,4,33,14.5,356133316531343965343138383930616,maliciousDomain,56,1,K5wnqlz.356133316531343965343138383930616.maliciousDomain.com,0,0.87
100,81,27,42,20,5.535916314580017,11,7,23,13.428571428571429,Xz4N8su5_Glw7NKRVRgQzoS,seg4910research,96,1,139166.Xz4N8su5_Glw7NKRVRgQzoS.O7kD-BlqlLrNYhMyEBZaf5i.rzGBxn-oX2xbeqI-l_3C84i.LW.seg4910research.tk,0,0.54
68,48,6,19,39,4.168207777577659,4,5,30,12.8,966653066376137646566653432656,maliciousDomain,63,1,LURiFuY.966653066376137646566653432656.538373138.maliciousDomain.com,0,0.71
54,34,7,18,26,4.177103067422027,3,4,26,12.75,61396462393637373166633134,maliciousDomain,49,1,ZRoCQKY.61396462393637373166633134.maliciousDomain.com,0,0.86
99,80,35,36,20,5.311139514382463,8,7,23,13.285714285714286,zWYRzySXKOCQ9LCEDLJiI4U,seg4910research,95,1,11552.zWYRzySXKOCQ9LCEDLJiI4U.41_ga3Lhklqj4xlS5YEK_gU.kj2sdXLQ5Ci50YHZLOWsvHv.oI.seg4910research.tk,0,0.54
59,39,4,19,33,4.149510110573179,3,4,31,14.0,6132373533383464626161346164383,maliciousDomain,54,1,tZx1QL2.6132373533383464626161346164383.maliciousDomain.com,0,0.88
99,80,31,41,17,5.349878938257407,10,7,23,13.285714285714286,Qe-IVKECJqw2VIbeUFzTtzA,seg4910research,95,1,28103.Qe-IVKECJqw2VIbeUFzTtzA.aih890kgIRszgbhJjlOUCA6.cd-A_-wJS5FmOYIp5AJkxIV.7e.seg4910research.tk,0,0.54
99,80,28,45,18,5.16855488911869,8,7,23,13.285714285714286,n1rMbhpWjbNMz4E9IqZ_Mtq,seg4910research,95,1,89006.n1rMbhpWjbNMz4E9IqZ_Mtq.5bCEnjCJZYhFGYqjb9d1Uon.Mq9YZrxOqjBw9cVQu9rZ-hY.bM.seg4910research.tk,0,0.54
100,81,33,39,21,5.313269689515113,7,7,23,13.428571428571429,WZaAKEhlsIAxUg0lA4GE79K,seg4910research,96,1,110027.WZaAKEhlsIAxUg0lA4GE79K.kr5BrLJNgc8Vb6K19bvDWJ-.DxvEOaWpGvUvzULSnDjRgwJ.69.seg4910research.tk,0,0.54
249,230,98,99,40,5.85450467405763,12,7,63,34.714285714285715,cukNR2Tdr1JVRsbazBOrfvYZHykF6N9eEHi4Lcbbqc2UEl0LjZYnEV4Ft4Ru1wN,seg4910research,245,1,47775.cukNR2Tdr1JVRsbazBOrfvYZHykF6N9eEHi4Lcbbqc2UEl0LjZYnEV4Ft4Ru1wN.x_UDYXa47REWZ6BFTQ9yXvp3n_adPeMD1Ne4ypMUT45pJ_AGBElSNgEjWqm3YSV.-fQWLJQNd66HIyqBzUeqFogf2dnlzZHMqUrb7zi-OtXvQv5hO7LKaxHyYhY2lac.OjNRQNT2DPCrT6mOZ5qOTf5xCpjdi-Ms.seg4910research.tk,0,0.53
249,230,78,115,45,5.760843126658158,11,7,63,34.714285714285715,qzI7qNDilw1t_vjLC11lLD3IjyPvK26Jesr0BDheOsLmt4IEO7lk1HEqKzB6h1E,seg4910research,245,1,35158.qzI7qNDilw1t_vjLC11lLD3IjyPvK26Jesr0BDheOsLmt4IEO7lk1HEqKzB6h1E.vqBzmPLofeplxv_eCCk2WN29L-rzL_bwngoD8BUQfKmMEqJjP9Co2O2ihGZ5oSi.4TMtpl5o22YYzUkCiVo3FaqbYYNpKlvgYZqJNeQAiZk6Rv-m7oyNhwpvaP2JLBZ.nHqt0rfckrNf519I8klxZ9qbf0KcaYnc.seg4910research.tk,0,0.53
60,40,5,19,33,4.013729599088548,3,4,32,14.25,30363966643631616265633835633333,maliciousDomain,55,1,iVJ7lFB.30363966643631616265633835633333.maliciousDomain.com,0,0.88
100,81,28,47,15,5.471272380112917,10,7,23,13.428571428571429,dzIpYJRM-eQFUbiCgV6qup4,seg4910research,96,1,121233.dzIpYJRM-eQFUbiCgV6qup4.ERMKpHrhs__ThMeq56vpjIy.olHrTGpWg-fHTmZHcKlcda7.Bg.seg4910research.tk,0,0.54
108,89,34,38,25,5.542907381889566,11,9,15,11.11111111111111,seg4910research,seg4910research,104,1,35438.801FGMZRSo7Q8.aZ02U6zN4sWZo.3wbFKAt0ji1ui.W_FxYWSZE9fNo.WPYjypq_hEwmz.V6a88TJX-COGo.seg4910research.tk,0,0.54
66,46,4,19,40,3.9699579031997216,3,4,38,15.75,63376134313037356432373433346566633732,maliciousDomain,61,1,ULz23xY.63376134313037356432373433346566633732.maliciousDomain.com,0,0.9
60,40,6,19,32,4.097416845103709,3,4,32,14.25,36313633643762613836356136313462,maliciousDomain,55,1,jLwYMDO.36313633643762613836356136313462.maliciousDomain.com,0,0.86
66,46,5,18,40,3.910275271927527,3,4,38,15.75,35653538356135383736616566316535633733,maliciousDomain,61,1,9GIi2QA.35653538356135383736616566316535633733.maliciousDomain.com,0,0.9
107,88,26,46,24,5.41517350043633,11,9,15,11.0,seg4910research,seg4910research,103,1,3149.-f-uoLhglXdHq.KxapkXp0P6F5-.F1JJk85GOyPxP.74qw70DU4kCKF.7jtNZcmIK6cqZ.bal68Nyk7Snel.seg4910research.tk,0,0.54
108,89,30,40,25,5.4563798081122865,13,9,15,11.11111111111111,seg4910research,seg4910research,104,1,22680.L5g_C6N3dSjQ_.pd0RpYNM2o8wZ.9H2gVltfOJ2zc.IW5PDMXU4Oz_K.e10D-x5AsjzAb.F5VwCg5wFjt_z.seg4910research.tk,0,0.54
58,38,2,22,31,4.104695055960142,3,4,30,13.75,303434376130616135636338663937,maliciousDomain,53,1,3mubfAg.303434376130616135636338663937.maliciousDomain.com,0,0.87
68,48,4,19,42,3.88043048780011,3,4,40,16.25,3635633537346337353232393761393731623366,maliciousDomain,63,1,P5mp6FB.3635633537346337353232393761393731623366.maliciousDomain.com,0,0.9
107,88,24,52,22,5.344271136995839,9,9,15,11.0,seg4910research,seg4910research,103,1,7531.Sfdbyl29UDxs8.c2T_ADvhK8jEi.sLmT5bdiQE1ou.L1zWvDTQ6kWI4.ovenbUOpccsN1.uess88ktDg6cB.seg4910research.tk,0,0.54
99,80,31,44,17,5.3131569986271066,7,7,23,13.285714285714286,dhj65mX-7aYBI0Jkp7kAKOk,seg4910research,95,1,81896.dhj65mX-7aYBI0Jkp7kAKOk.r9jmiHuQkVuVZoiTmebtVtX.CxdP9P5PKKCCIukFmYHCMLa.co.seg4910research.tk,0,0.54
249,230,87,108,40,5.8343345877973025,14,7,63,34.714285714285715,Kkt5ZaATCucLCq332vxoZijFnooKXIah_chqYNxZgxNU0jUE_ZeLBipQovGXvgx,seg4910research,245,1,13218.Kkt5ZaATCucLCq332vxoZijFnooKXIah_chqYNxZgxNU0jUE_ZeLBipQovGXvgx.IS8yDKAahsKRfwPDq8sLLvYfEcyLGylYQxCOUATdbhleoaaQ5x2E-71F6l2vRsl.W1sh6x3vGaHvazwai2S-jwJ6_hlEIbwaf8elaDWQBX7MPAG6-v41jDO4AO2O8Oq.VRLJrxEEzHq9JT4bFhZ-7m9_uNhvIDu7.seg4910research.tk,0,0.53
100,81,35,33,23,5.3837235050912815,9,7,23,13.428571428571429,mkJ1asZwGVFp9mL1EsBI5TP,seg4910research,96,1,130925.mkJ1asZwGVFp9mL1EsBI5TP.FJ3nkMmNIShc1OSA_9an-Lf.GQUESTWj6BPWt92I_Ed56Cu.S4.seg4910research.tk,0,0.54
53,33,5,20,25,4.203505595705251,3,4,25,12.5,2353539346264636430396563,maliciousDomain,48,1,QncTZvU.2353539346264636430396563.maliciousDomain.com,0,0.88
99,80,26,44,21,5.454571140041249,8,7,23,13.285714285714286,v_D33ZL9sKzNIoDOT7vbodG,seg4910research,95,1,37804.v_D33ZL9sKzNIoDOT7vbodG.RlWAbMBE2jj7Wmt9wI7rrUN.Aalu62Lnlggo-i0bBYlayyO.9D.seg4910research.tk,0,0.54
249,230,91,111,36,5.826861447532643,11,7,63,34.714285714285715,Mv1FWHHAa_38YQT5jevOSzqKeMx4-xPjMdJQwRBy0SmpmBTzbK-WAG2FTNzAZCm,seg4910research,245,1,19051.Mv1FWHHAa_38YQT5jevOSzqKeMx4-xPjMdJQwRBy0SmpmBTzbK-WAG2FTNzAZCm.STuXvV3SWdfvlRETrvmFimCw_uf6DFYiSwrko99S0po2Olgm5wmFJ5n8ZcprcNJ.l6jdlLHPI4bcEpAboOpdzk5gECfnYPvFWEsFfTmLrjEG9ntHOP5-TnyIDScGzc3.VEvkMlXtppJnrs4qDehepLJO8b9e1L0e.seg4910research.tk,0,0.53
99,80,25,47,20,5.340984145113607,7,7,23,13.285714285714286,-vVRW2VKAifjtePttVdi5HI,seg4910research,95,1,37315.-vVRW2VKAifjtePttVdi5HI.Go1weEpt9w5ld4tBvabjdHO.grRhQ6VIP3UKf5GoQ7kYmc8.le.seg4910research.tk,0,0.54
79,59,2,20,53,3.6857320481479277,4,5,41,15.0,66666165633731643434373764343236353333633,maliciousDomain,74,1,85lwo3B.66666165633731643434373764343236353333633.063616433.maliciousDomain.com,0,0.69
107,88,31,42,23,5.492022271712255,11,9,15,11.0,seg4910research,seg4910research,103,1,5090.K9gkR1Ii4yV0X.L9FK0XvZHFel3.zPPNDOXjdBM6y.3oU8Ojza-hmAN.v7-zBjWu13dYq.I0AR0dyi_Gxbs.seg4910research.tk,0,0.54
81,61,3,21,53,3.957889461247426,4,5,41,15.4,37663539326235656166333532353730313961306,maliciousDomain,76,1,Ie0mzkC.37663539326235656166333532353730313961306.36634653261.maliciousDomain.com,0,0.74
